,ISO2,ISO3,country,year,countries,ISO,hf_score,hf_quartile,pf_score,ef_score,asciiname,latitude,longitude,country code,population
1061,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Villa Constitucion,-33.22778,-60.3297,AR,44271.0
1062,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Villa Carlos Paz,-31.42414,-64.49778,AR,69451.0
1063,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Villa Angela,-27.57383,-60.71526,AR,43511.0
1064,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Villa Allende,-31.29458,-64.29538,AR,21683.0
1065,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Viedma,-40.81345,-62.99668,AR,48940.0
1066,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Victoria,-32.61841,-60.15478,AR,25139.0
1067,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Vera,-29.4593,-60.21261,AR,19797.0
1068,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Venado Tuerto,-33.74556,-61.96885,AR,72340.0
1069,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Veinticinco de Mayo,-35.4323,-60.17271,AR,24668.0
1070,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Ushuaia,-54.8,-68.3,AR,58028.0
1071,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Unquillo,-31.23073,-64.31615,AR,15369.0
1072,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Tres Isletas,-26.34067,-60.43207,AR,24747.0
1073,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Tres Arroyos,-38.37394,-60.27978,AR,47136.0
1074,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Trelew,-43.24895,-65.30505,AR,93442.0
1075,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Termas de Rio Hondo,-27.49362,-64.85972,AR,27838.0
1076,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Tartagal,-22.51637,-63.80131,AR,60819.0
1077,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Tafi Viejo,-26.73201,-65.25921,AR,48459.0
1078,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Sunchales,-30.94404,-61.56148,AR,18757.0
1079,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Santo Tome,-31.66274,-60.7653,AR,59072.0
1080,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Santiago del Estero,-27.79511,-64.26149,AR,354692.0
1081,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Santa Rosa,-36.61667,-64.28333,AR,111424.0
1082,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Santa Lucia,-31.53987,-68.49503,AR,43565.0
1083,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Santa Fe de la Vera Cruz,-31.63333,-60.7,AR,489505.0
1084,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Salvador de Jujuy,-24.19457,-65.29712,AR,305891.0
1085,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Ramon de la Nueva Oran,-23.13705,-64.32426,AR,74059.0
1086,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Rafael,-34.61772,-68.33007,AR,109163.0
1087,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Pedro,-24.23127,-64.86614,AR,58430.0
1088,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Nicolas de los Arroyos,-33.33578,-60.22523,AR,127742.0
1089,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Miguel de Tucuman,-26.82414,-65.2226,AR,781023.0
1090,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Martin de los Andes,-40.15789,-71.35337,AR,23519.0
1091,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Martin,-33.08103,-68.46814,AR,82549.0
1092,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Luis,-33.29501,-66.33563,AR,183982.0
1093,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Justo,-30.78913,-60.59189,AR,21809.0
1094,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Juan,-31.5375,-68.53639,AR,447048.0
1095,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Jose de Jachal,-30.24057,-68.74693,AR,21018.0
1096,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Jorge,-31.89618,-61.85984,AR,16873.0
1097,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Francisco,-31.42797,-62.08266,AR,59062.0
1098,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Fernando del Valle de Catamarca,-28.46957,-65.78524,AR,188812.0
1099,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Antonio Oeste,-40.73193,-64.94769,AR,16966.0
1100,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Salta,-24.7859,-65.41166,AR,512686.0
1101,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Rufino,-34.26827,-62.71262,AR,18361.0
1102,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Rosario,-32.94682,-60.63932,AR,1173533.0
1103,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Rio Tercero,-32.17301,-64.11405,AR,53389.0
1104,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Rio Segundo,-31.6526,-63.9099,AR,18155.0
1105,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Rio Gallegos,-51.62261,-69.21813,AR,85700.0
1106,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Rio Cuarto,-33.13067,-64.34992,AR,153757.0
1107,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Rio Ceballos,-31.16486,-64.32241,AR,16632.0
1108,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Rawson,-43.30016,-65.10228,AR,26335.0
1109,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Rafaela,-31.25033,-61.4867,AR,88713.0
1110,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Quitilipi,-26.86913,-60.21683,AR,32083.0
1111,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Punta Alta,-38.87588,-62.07359,AR,57209.0
1112,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Puerto Madryn,-42.7692,-65.03851,AR,64555.0
1113,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Presidencia Roque Saenz Pena,-26.78522,-60.43876,AR,81879.0
1114,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Pocito,-31.68333,-68.58333,AR,40969.0
1115,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Plottier,-38.96667,-68.23333,AR,25186.0
1116,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Pergamino,-33.88995,-60.57357,AR,87652.0
1117,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Perez,-32.99835,-60.76791,AR,24436.0
1118,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Parana,-31.73197,-60.5238,AR,262295.0
1119,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Palpala,-24.25647,-65.21163,AR,48199.0
1120,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Olavarria,-36.89272,-60.32254,AR,86320.0
1121,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Nueve de Julio,-35.44437,-60.88313,AR,34718.0
1122,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Neuquen,-38.95161,-68.0591,AR,242092.0
1123,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Morteros,-30.71164,-61.99862,AR,15129.0
1124,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Monteros,-27.16741,-65.49832,AR,23771.0
1125,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Mendoza,-32.89084,-68.82717,AR,876884.0
1126,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Marcos Juarez,-32.6978,-62.10672,AR,24226.0
1127,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Machagai,-26.92614,-60.04955,AR,28070.0
1128,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Lincoln,-34.86649,-61.5302,AR,41808.0
1129,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Libertador General San Martin,-23.80644,-64.78757,AR,49267.0
1130,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Las Brenas,-27.08966,-61.08161,AR,26955.0
1131,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,La Rioja,-29.41105,-66.85067,AR,162620.0
1132,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,La Falda,-31.08841,-64.48987,AR,15112.0
1133,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,La Calera,-31.34377,-64.33529,AR,24796.0
1134,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Laboulaye,-34.12662,-63.39119,AR,19908.0
1135,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Junin,-34.58382,-60.94332,AR,85007.0
1136,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Joaquin V. Gonzalez,-25.08333,-64.18333,AR,19185.0
1137,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Jesus Maria,-30.98153,-64.09424,AR,26825.0
1138,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Granadero Baigorria,-32.85683,-60.71754,AR,32427.0
1139,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Gobernador Galvez,-33.03016,-60.64045,AR,74650.0
1140,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,General Villegas,-35.03285,-63.01252,AR,16270.0
1141,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,General Roca,-39.03333,-67.58333,AR,73212.0
1142,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,General Pinedo,-27.31667,-61.28333,AR,15741.0
1143,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,General Pico,-35.65662,-63.75682,AR,57029.0
1144,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,General Enrique Mosconi,-22.59588,-63.81255,AR,19811.0
1145,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Galvez,-32.02927,-61.22103,AR,18374.0
1146,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Firmat,-33.45937,-61.4832,AR,18294.0
1147,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Famailla,-27.05413,-65.40329,AR,30951.0
1148,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Esquel,-42.91147,-71.31947,AR,28486.0
1149,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Esperanza,-31.4488,-60.93173,AR,35885.0
1150,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Embarcacion,-23.21003,-64.09965,AR,23961.0
1151,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Embalse,-32.18,-64.41809,AR,15900.0
1152,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,El Bolson,-41.96051,-71.53336,AR,15537.0
1153,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Diamante,-32.06641,-60.63837,AR,19545.0
1154,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Dean Funes,-30.42036,-64.34984,AR,20164.0
1155,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Cutral-Co,-38.93424,-69.23052,AR,47380.0
1156,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Cruz del Eje,-30.72644,-64.80387,AR,28166.0
1157,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Crespo,-32.02873,-60.30658,AR,18296.0
1158,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Cosquin,-31.24508,-64.46563,AR,19070.0
1159,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Coronel Suarez,-37.45467,-61.93343,AR,27000.0
1160,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Coronda,-31.97263,-60.91983,AR,16975.0
1161,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Cordoba,-31.4135,-64.18105,AR,1428214.0
1162,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Comodoro Rivadavia,-45.86413,-67.49656,AR,140850.0
1163,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Cipolletti,-38.93392,-67.99032,AR,75078.0
1164,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Cinco Saltos,-38.82225,-68.06293,AR,19819.0
1165,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Chivilcoy,-34.89566,-60.01667,AR,54514.0
1166,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Chimbas,-31.48333,-68.53333,AR,73829.0
1167,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Chilecito,-29.16195,-67.4974,AR,42248.0
1168,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Charata,-27.21438,-61.18795,AR,27813.0
1169,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Chacabuco,-34.64167,-60.47389,AR,34587.0
1170,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Centenario,-38.82955,-68.1318,AR,28956.0
1171,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Caucete,-31.65179,-68.28105,AR,33609.0
1172,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Catriel,-37.87907,-67.7956,AR,15169.0
1173,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Castelli,-25.94679,-60.61947,AR,36588.0
1174,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Casilda,-33.04417,-61.16806,AR,32002.0
1175,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Carcarana,-32.85679,-61.15331,AR,15619.0
1176,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Capitan Bermudez,-32.82262,-60.71852,AR,27060.0
1177,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Canada de Gomez,-32.81636,-61.39493,AR,36000.0
1178,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Caleta Olivia,-46.43929,-67.52814,AR,36077.0
1179,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Bell Ville,-32.62591,-62.68873,AR,35105.0
1180,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Bella Vista,-27.03424,-65.30196,AR,15126.0
1181,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Bahia Blanca,-38.71959,-62.27243,AR,276546.0
1182,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Arroyo Seco,-33.15489,-60.50863,AR,20008.0
1183,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Arroyito,-31.42022,-63.05002,AR,19577.0
1184,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Anatuya,-28.46064,-62.83472,AR,20261.0
1185,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Alta Gracia,-31.65292,-64.42826,AR,40384.0
1186,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Allen,-38.97736,-67.82714,AR,26083.0
1187,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Alderetes,-26.81667,-65.13333,AR,38466.0
1188,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Albardon,-31.43722,-68.52556,AR,20413.0
1189,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Aguilares,-27.4338,-65.61427,AR,32494.0
1190,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Villa Santa Rita,-34.61082,-58.481,AR,34000.0
1191,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Villa Mercedes,-33.67571,-65.45783,AR,96781.0
1192,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,San Carlos de Bariloche,-41.14557,-71.30822,AR,95394.0
1193,AR,ARG,Argentina,2019.0,Argentina,ARG,7.38,2.0,8.73,5.5,Adrogue,-34.80041,-58.38384,AR,28265.0
3449,AS,ASM,American Samoa,2019.0,American Samoa,,,0.0,,,Pago Pago,-14.27806,-170.7025,AS,11500.0
3450,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Wolfsberg,46.84056,14.84417,AT,25610.0
3451,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Wiener Neustadt,47.80485,16.23196,AT,38481.0
3452,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Vienna,48.20849,16.37208,AT,1691468.0
3453,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Wels,48.16667,14.03333,AT,57946.0
3454,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Weinzierl bei Krems,48.4,15.6,AT,24092.0
3455,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Villach,46.61028,13.85583,AT,58882.0
3456,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Traun,48.22656,14.23459,AT,23959.0
3457,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Traiskirchen,48.01485,16.29324,AT,16212.0
3458,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Ternitz,47.71565,16.03575,AT,15153.0
3459,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Steyr,48.04274,14.42127,AT,39566.0
3460,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Spittal an der Drau,46.8,13.5,AT,16363.0
3461,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Schwechat,48.13333,16.46667,AT,15711.0
3462,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Sankt Poelten,48.2,15.63333,AT,49001.0
3463,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Salzburg,47.79941,13.04399,AT,150269.0
3464,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Saalfelden am Steinernen Meer,47.42681,12.848,AT,16119.0
3465,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Modling,48.08605,16.28921,AT,20710.0
3466,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Lustenau,47.42642,9.65851,AT,20218.0
3467,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Linz,48.30639,14.28611,AT,181162.0
3468,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Leonding,48.27965,14.2533,AT,22736.0
3469,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Leoben,47.3765,15.09144,AT,24809.0
3470,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Kufstein,47.58333,12.16667,AT,16115.0
3471,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Krems an der Donau,48.40921,15.61415,AT,23932.0
3472,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Klosterneuburg,48.30521,16.32522,AT,24843.0
3473,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Klagenfurt am Woerthersee,46.62472,14.30528,AT,90610.0
3474,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Kapfenberg,47.44458,15.29331,AT,21819.0
3475,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Innsbruck,47.26266,11.39454,AT,112467.0
3476,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Hallein,47.68333,13.1,AT,18980.0
3477,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Graz,47.06667,15.45,AT,222326.0
3478,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Feldkirch,47.23306,9.6,AT,31082.0
3479,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Dornbirn,47.41427,9.74195,AT,43013.0
3480,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Bregenz,47.50311,9.7471,AT,27611.0
3481,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Braunau am Inn,48.25628,13.04343,AT,16403.0
3482,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Baden,48.00543,16.23264,AT,24893.0
3483,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Amstetten,48.1229,14.87206,AT,22832.0
3484,AT,AUT,Austria,2019.0,Austria,AUT,8.67,1.0,9.25,7.86,Ansfelden,47.965,13.04944,AT,15673.0
3870,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Whyalla,-33.03268,137.56483,AU,19645.0
3871,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Rockingham,-32.27682,115.72978,AU,108022.0
3872,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Prospect,-34.88241,138.5933,AU,20217.0
3873,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Port Hedland,-20.31215,118.61059,AU,15044.0
3874,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Perth,-31.95224,115.8614,AU,1896548.0
3875,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Murray Bridge,-35.11986,139.27345,AU,19577.0
3876,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Mount Isa,-20.72523,139.49727,AU,22785.0
3877,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Morphett Vale,-35.13333,138.51667,AU,22602.0
3878,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Mandurah,-32.5269,115.7217,AU,83294.0
3879,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Kwinana,-32.23013,115.78128,AU,30433.0
3880,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Kalgoorlie,-30.74614,121.4742,AU,31107.0
3881,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Gosnells,-32.081,116.0054,AU,17277.0
3882,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Geraldton,-28.77897,114.61459,AU,26872.0
3883,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Gawler,-34.60251,138.74902,AU,20006.0
3884,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Fremantle,-32.05632,115.74557,AU,24835.0
3885,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Darwin,-12.46113,130.84185,AU,129062.0
3886,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Busselton,-33.65249,115.3455,AU,21898.0
3887,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Bunbury,-33.32711,115.64137,AU,68248.0
3888,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Armadale,-32.14607,116.0093,AU,62296.0
3889,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Alice Springs,-23.69748,133.88362,AU,25186.0
3890,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Albany,-35.02692,117.88369,AU,33650.0
3891,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Adelaide,-34.92866,138.59863,AU,1225235.0
3892,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Woodridge,-27.63333,153.1,AU,20650.0
3893,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Wodonga,-36.12179,146.88809,AU,31605.0
3894,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Werribee,-37.9,144.66667,AU,37737.0
3895,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Warrnambool,-38.38176,142.48799,AU,33982.0
3896,AU,AUS,Australia,2019.0,Australia,AUS,8.84,1.0,9.3,8.2,Wantirna South,-37.88333,145.21667,AU,17477.0
